unique_id,ds,cutoff,NHITS,NBEATS,PatchTST,TFT,Informer,TimesNet,cluster,y_
1334526,2023/12/31,2023/10/31,23.852573,24.19355,26.0227,25.890978,6.279827,26.854748,,30
1334526,2024/1/31,2023/10/31,22.38934,21.907309,25.17078,25.869188,6.059528,22.1188,,17
1334533,2023/11/30,2023/10/31,63.910385,46.422302,68.71422,15.497442,5.377042,27.031984,,110
1334533,2023/12/31,2023/10/31,49.194332,19.229504,38.61652,15.546028,6.050496,21.43321,,14
1334533,2024/1/31,2023/10/31,46.30572,18.099949,48.885273,15.546589,5.0233884,4.882737,,4
1337539,2023/11/30,2023/10/31,6.307126,8.739016,10.392293,17.45817,5.701289,15.278654,,9
1337539,2023/12/31,2023/10/31,8.003058,9.548992,12.238323,17.408375,5.959176,17.258144,,29
1337539,2024/1/31,2023/10/31,8.977952,10.232134,12.484009,17.394783,6.115111,16.282322,,37
1337540,2023/11/30,2023/10/31,21.347044,22.05035,23.71048,22.877201,5.633504,29.226635,,37
1337540,2023/12/31,2023/10/31,23.75195,22.251556,26.313858,22.742926,6.347941,29.23262,,30
1337540,2024/1/31,2023/10/31,25.07487,23.282858,25.92035,22.693459,6.323564,37.23371,,33
1338076,2023/11/30,2023/10/31,4.4728265,4.7427974,4.594012,5.0007195,5.064754,3.5067828,,174
1338076,2023/12/31,2023/10/31,3.8963246,4.3856406,4.1459136,5.0190773,6.0797415,2.705884,,30
1338076,2024/1/31,2023/10/31,3.6721144,4.1451383,4.49357,5.031442,5.977974,2.864058,,36
1338080,2023/11/30,2023/10/31,5.031937,7.1360555,8.455145,24.215408,6.310411,18.577127,,199
1338080,2023/12/31,2023/10/31,7.626334,8.280977,10.013115,24.424042,5.912413,22.143755,,26
1338080,2024/1/31,2023/10/31,8.940128,9.579807,11.952802,24.616446,6.144533,19.633234,,58
1338870,2023/11/30,2023/10/31,7.2678523,6.751897,7.731882,7.89193,4.9976,6.1922436,,7
1338870,2023/12/31,2023/10/31,5.958852,5.062069,6.3086185,7.8850813,6.2710185,6.106152,,4
1338870,2024/1/31,2023/10/31,5.6430864,4.822835,6.7673683,7.830212,6.2784395,5.480916,,4
1344602,2023/11/30,2023/10/31,153.7866,162.79413,165.00003,164.99039,5.3850183,164.99292,,165
1344602,2023/12/31,2023/10/31,152.04755,158.69604,165.00032,165.00487,6.222245,164.78575,,165
1344602,2024/1/31,2023/10/31,150.36868,152.47792,165.00023,165.01704,5.958195,164.8189,,165
1344603,2023/11/30,2023/10/31,5.709933,5.980573,6.00003,5.9903917,5.3323174,5.992916,,6
1344603,2023/12/31,2023/10/31,5.6944036,5.8880005,6.0003157,6.00486,6.12387,5.785756,,6
1344603,2024/1/31,2023/10/31,5.694226,5.742019,6.000226,6.017046,5.897973,5.818892,,6
1344604,2023/11/30,2023/10/31,67.176956,71.07907,72.00003,71.990395,5.383591,71.99292,,72
1344604,2023/12/31,2023/10/31,66.44749,69.32565,72.00031,72.00486,6.2209373,71.78576,,72
1344604,2024/1/31,2023/10/31,65.75138,66.65288,72.00023,72.017044,5.9563627,71.81889,,72
1344606,2023/11/30,2023/10/31,122.12289,129.2642,131.00003,130.99039,5.3847356,130.99292,,131
1344606,2023/12/31,2023/10/31,120.752914,126.02334,131.00032,131.00487,6.221999,130.78575,,131
1344606,2024/1/31,2023/10/31,119.43333,121.10112,131.00023,131.01704,5.9578333,130.8189,,131
1344607,2023/11/30,2023/10/31,15.024519,15.8475,16.00003,15.990392,5.372496,15.992916,,16
1344607,2023/12/31,2023/10/31,14.901155,15.504377,16.000315,16.00486,6.207686,15.785756,,16
1344607,2024/1/31,2023/10/31,14.796337,14.970639,16.000227,16.017046,5.94251,15.818892,,16
